game_date,player_name,position,team_abbreviation,matchup,wl,min,pts,reb,ast,stl,blk,tov,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct
2024-01-12,Zach LaVine,G,CHI,CHI vs. GSW,L,35,25,8,7,0,1,1,9,15,0.6,4,8,0.5
2024-01-12,Kevon Looney,F,GSW,GSW @ CHI,W,27,9,5,1,0,1,0,4,4,1.0,0,0,
2024-01-12,Jerome Robinson,G,GSW,GSW @ CHI,W,4,1,0,0,0,0,0,0,0,,0,0,
2024-01-12,Ayo Dosunmu,G,CHI,CHI vs. GSW,L,17,6,0,0,0,0,3,2,4,0.5,2,3,0.667
2024-01-12,Dalen Terry,F,CHI,CHI vs. GSW,L,8,2,1,0,0,0,1,1,5,0.2,0,3,0.0
2024-01-12,Andrew Wiggins,F,GSW,GSW @ CHI,W,31,17,5,8,1,1,0,8,13,0.615,1,5,0.2
2024-01-12,Dario Saric,F-C,GSW,GSW @ CHI,W,28,12,7,6,2,0,0,4,6,0.667,2,3,0.667
2024-01-12,Tre Jones,G,SAS,SAS vs. CHA,W,22,6,3,7,1,0,0,2,4,0.5,0,1,0.0
2024-01-12,Devin Vassell,G-F,SAS,SAS vs. CHA,W,26,12,3,5,2,0,2,4,10,0.4,1,3,0.333
2024-01-12,LaMelo Ball,G,CHA,CHA @ SAS,L,27,28,3,5,5,0,6,5,14,0.357,3,9,0.333
2024-01-12,Keldon Johnson,F-G,SAS,SAS vs. CHA,W,19,10,2,1,1,0,2,3,11,0.273,2,7,0.286
2024-01-12,Leaky Black,F,CHA,CHA @ SAS,L,7,2,0,0,0,0,0,1,2,0.5,0,1,0.0
2024-01-12,Brandon Miller,F,CHA,CHA @ SAS,L,9,1,2,1,1,0,1,0,5,0.0,0,1,0.0
2024-01-12,Dominick Barlow,F,SAS,SAS vs. CHA,W,17,5,6,1,0,3,0,1,4,0.25,0,0,
2024-01-12,Malaki Branham,F,SAS,SAS vs. CHA,W,20,8,2,4,0,0,2,3,7,0.429,2,3,0.667
2024-01-12,Julian Champagnie,F,SAS,SAS vs. CHA,W,21,9,2,1,0,0,1,2,8,0.25,2,7,0.286
2024-01-12,Sandro Mamukelashvili,F-C,SAS,SAS vs. CHA,W,10,1,2,0,0,1,0,0,1,0.0,0,0,
2024-01-12,James Bouknight,G,CHA,CHA @ SAS,L,6,0,1,0,0,1,0,0,2,0.0,0,2,0.0
2024-01-12,Nick Richards,C,CHA,CHA @ SAS,L,22,12,8,1,0,1,0,5,8,0.625,0,0,
2024-01-12,Mamadi Diakite,F,SAS,SAS vs. CHA,W,10,8,0,1,0,0,0,3,3,1.0,0,0,
2024-01-12,Miles Bridges,F,CHA,CHA @ SAS,L,33,14,9,0,1,0,1,4,13,0.308,1,4,0.25
2024-01-12,Cedi Osman,F,SAS,SAS vs. CHA,W,14,11,4,1,1,0,3,4,4,1.0,2,2,1.0
2024-01-12,Terry Rozier,G,CHA,CHA @ SAS,L,28,16,2,2,2,1,1,6,14,0.429,3,9,0.333
2024-01-12,Doug McDermott,F,SAS,SAS vs. CHA,W,12,14,2,0,0,0,0,4,6,0.667,4,6,0.667
2024-01-12,Ish Smith,G,CHA,CHA @ SAS,L,22,0,2,6,1,0,2,0,4,0.0,0,0,
2024-01-12,Brandin Podziemski,G,GSW,GSW @ CHI,W,27,5,3,4,0,0,0,2,8,0.25,0,4,0.0
2024-01-12,Trayce Jackson-Davis,F,GSW,GSW @ CHI,W,17,13,7,2,1,1,1,4,5,0.8,0,0,
2024-01-12,Jonathan Kuminga,F,GSW,GSW @ CHI,W,24,24,5,1,1,0,0,9,12,0.75,4,4,1.0
2024-01-12,Patrick Williams,F,CHI,CHI vs. GSW,L,29,9,3,7,1,0,2,4,8,0.5,1,3,0.333
2024-01-12,Coby White,G,CHI,CHI vs. GSW,L,37,25,4,7,0,0,1,9,13,0.692,5,7,0.714
2024-01-12,Alex Caruso,G,CHI,CHI vs. GSW,L,29,6,2,2,0,1,0,2,6,0.333,2,6,0.333
2024-01-12,Andre Drummond,C,CHI,CHI vs. GSW,L,12,5,4,1,0,1,0,2,2,1.0,0,0,
2024-01-12,Cory Joseph,G,GSW,GSW @ CHI,W,13,2,1,2,0,0,0,1,3,0.333,0,1,0.0
2024-01-12,Klay Thompson,G,GSW,GSW @ CHI,W,34,30,6,6,1,1,1,9,19,0.474,7,15,0.467
2024-01-12,DeMar DeRozan,G-F,CHI,CHI vs. GSW,L,41,39,7,5,0,0,1,15,21,0.714,2,5,0.4
2024-01-11,Derrick White,G,BOS,BOS @ MIL,L,18,2,1,0,0,0,0,1,4,0.25,0,1,0.0
2024-01-11,Luke Kornet,C-F,BOS,BOS @ MIL,L,10,0,0,1,0,0,0,0,0,,0,0,
2024-01-11,Svi Mykhailiuk,G-F,BOS,BOS @ MIL,L,17,9,1,1,1,0,0,3,5,0.6,2,3,0.667
2024-01-11,Chris Livingston,F,MIL,MIL vs. BOS,W,9,2,2,1,0,0,1,1,1,1.0,0,0,
2024-01-11,Neemias Queta,C,BOS,BOS @ MIL,L,13,4,3,0,0,1,1,2,4,0.5,0,0,
2024-01-11,AJ Green,G,MIL,MIL vs. BOS,W,9,9,2,2,0,1,0,3,6,0.5,2,5,0.4
2024-01-11,Cameron Payne,G,MIL,MIL vs. BOS,W,15,7,4,3,0,0,0,3,4,0.75,1,2,0.5
2024-01-11,Bobby Portis,F,MIL,MIL vs. BOS,W,22,28,12,0,1,0,0,11,18,0.611,5,6,0.833
2024-01-11,Pat Connaughton,G,MIL,MIL vs. BOS,W,21,2,1,3,0,0,0,1,1,1.0,0,0,
2024-01-11,Oshae Brissett,F-G,BOS,BOS @ MIL,L,17,13,2,1,0,0,0,4,8,0.5,0,3,0.0
2024-01-11,Payton Pritchard,G,BOS,BOS @ MIL,L,31,21,4,4,0,1,1,6,13,0.462,2,9,0.222
2024-01-11,Lamar Stevens,F,BOS,BOS @ MIL,L,19,5,4,0,0,1,0,1,6,0.167,0,0,
2024-01-11,Sam Hauser,F,BOS,BOS @ MIL,L,24,15,4,0,1,0,1,4,8,0.5,4,8,0.5
2024-01-11,Dalano Banton,F,BOS,BOS @ MIL,L,18,4,1,3,2,1,0,1,5,0.2,1,2,0.5
2024-01-11,MarJon Beauchamp,F,MIL,MIL vs. BOS,W,12,0,1,0,0,1,1,0,2,0.0,0,2,0.0
2024-01-11,Andre Jackson Jr.,G,MIL,MIL vs. BOS,W,16,0,4,4,0,0,0,0,2,0.0,0,2,0.0
2024-01-11,Jerami Grant,F,POR,POR @ OKC,L,25,9,2,2,1,1,0,4,10,0.4,1,3,0.333
2024-01-11,Vasilije Micic,G,OKC,OKC vs. POR,W,9,2,1,2,0,0,0,0,0,,0,0,
2024-01-11,Shai Gilgeous-Alexander,G,OKC,OKC vs. POR,W,21,31,5,4,0,1,2,11,15,0.733,1,3,0.333
2024-01-11,Anfernee Simons,G,POR,POR @ OKC,L,20,14,3,2,0,0,3,4,13,0.308,4,8,0.5
2024-01-11,Kenrich Williams,G-F,OKC,OKC vs. POR,W,10,2,0,0,0,0,0,1,4,0.25,0,2,0.0
2024-01-11,Luguentz Dort,G,OKC,OKC vs. POR,W,19,11,3,1,1,1,1,3,7,0.429,3,5,0.6
2024-01-11,Isaiah Joe,G,OKC,OKC vs. POR,W,7,0,1,1,1,0,0,0,0,,0,0,
2024-01-11,Josh Giddey,G,OKC,OKC vs. POR,W,23,13,10,12,0,3,1,5,5,1.0,0,0,
2024-01-11,Aaron Wiggins,G,OKC,OKC vs. POR,W,7,0,0,0,1,0,0,0,2,0.0,0,0,
2024-01-11,Scoot Henderson,G,POR,POR @ OKC,L,31,13,6,2,1,0,3,4,21,0.19,1,9,0.111
2024-01-11,Chet Holmgren,C-F,OKC,OKC vs. POR,W,20,19,4,3,1,0,0,9,13,0.692,1,3,0.333
2024-01-11,Jayson Tatum,F-G,BOS,BOS @ MIL,L,16,7,1,3,0,0,1,2,6,0.333,0,1,0.0
2024-01-11,Jaylen Brown,G-F,BOS,BOS @ MIL,L,18,10,4,3,0,0,0,5,14,0.357,0,1,0.0
2024-01-11,Malik Beasley,G,MIL,MIL vs. BOS,W,27,16,4,0,0,0,0,6,11,0.545,4,8,0.5
2024-01-11,Kristaps Porzingis,F-C,BOS,BOS @ MIL,L,21,6,2,4,1,1,1,3,9,0.333,0,3,0.0
2024-01-11,Thanasis Antetokounmpo,F,MIL,MIL vs. BOS,W,9,6,1,1,0,1,2,3,5,0.6,0,0,
2024-01-11,Giannis Antetokounmpo,F,MIL,MIL vs. BOS,W,26,24,12,6,1,1,4,10,13,0.769,0,0,
2024-01-11,Khris Middleton,F,MIL,MIL vs. BOS,W,20,5,2,7,1,0,0,2,9,0.222,1,5,0.2
2024-01-11,Damian Lillard,G,MIL,MIL vs. BOS,W,27,21,4,4,0,0,0,6,12,0.5,3,8,0.375
2024-01-11,Jrue Holiday,G,BOS,BOS @ MIL,L,19,6,4,2,0,0,1,2,9,0.222,0,4,0.0
2024-01-11,Brook Lopez,C,MIL,MIL vs. BOS,W,28,15,5,3,0,2,1,6,8,0.75,2,4,0.5
2024-01-11,Isaac Okoro,F-G,CLE,CLE vs. BKN,W,35,12,4,0,0,0,1,4,12,0.333,2,5,0.4
2024-01-11,Dean Wade,F-C,CLE,CLE vs. BKN,W,27,4,1,2,2,0,0,0,1,0.0,0,1,0.0
2024-01-11,Dennis Smith Jr.,G,BKN,BKN @ CLE,L,23,2,4,5,0,1,1,1,2,0.5,0,0,
2024-01-11,Tristan Thompson,C-F,CLE,CLE vs. BKN,W,10,1,2,0,1,0,1,0,0,,0,0,
2024-01-11,Nic Claxton,C,BKN,BKN @ CLE,L,33,13,11,1,1,0,4,6,9,0.667,0,0,
2024-01-11,Lonnie Walker IV,G-F,BKN,BKN @ CLE,L,25,20,3,2,1,1,1,8,12,0.667,4,5,0.8
2024-01-11,Trendon Watford,F,BKN,BKN @ CLE,L,13,8,4,1,1,0,0,4,5,0.8,0,1,0.0
2024-01-11,Mikal Bridges,G-F,BKN,BKN @ CLE,L,39,26,6,1,1,0,4,6,18,0.333,2,6,0.333
2024-01-11,Caris LeVert,G,CLE,CLE vs. BKN,W,35,21,3,1,1,2,1,5,14,0.357,3,9,0.333
2024-01-11,Jarrett Allen,C,CLE,CLE vs. BKN,W,38,12,12,4,2,4,1,3,5,0.6,0,0,
2024-01-11,Donovan Mitchell,G,CLE,CLE vs. BKN,W,41,45,12,6,4,0,7,15,30,0.5,4,12,0.333
2024-01-11,Georges Niang,F,CLE,CLE vs. BKN,W,16,10,4,2,0,0,0,3,6,0.5,2,4,0.5
2024-01-11,Cam Thomas,G,BKN,BKN @ CLE,L,35,26,6,2,0,1,0,9,21,0.429,1,5,0.2
2024-01-11,Sam Merrill,G,CLE,CLE vs. BKN,W,32,6,9,1,1,0,0,2,12,0.167,2,11,0.182
2024-01-11,Cameron Johnson,F,BKN,BKN @ CLE,L,23,3,2,1,1,0,3,1,7,0.143,1,5,0.2
2024-01-11,Max Strus,G-F,CLE,CLE vs. BKN,W,7,0,0,0,0,0,0,0,2,0.0,0,2,0.0
2024-01-11,Harry Giles III,F-C,BKN,BKN @ CLE,L,3,2,1,1,0,0,1,1,2,0.5,0,0,
2024-01-11,Dorian Finney-Smith,F,BKN,BKN @ CLE,L,14,0,0,0,0,1,1,0,1,0.0,0,1,0.0
2024-01-11,Royce O'Neale,F,BKN,BKN @ CLE,L,17,0,2,1,0,0,1,0,2,0.0,0,2,0.0
2024-01-11,Spencer Dinwiddie,G,BKN,BKN @ CLE,L,16,2,2,3,0,0,0,1,3,0.333,0,2,0.0
2024-01-11,Shaedon Sharpe,G,POR,POR @ OKC,L,21,7,6,1,0,0,1,3,14,0.214,1,6,0.167
2024-01-11,Jalen Williams,G-F,OKC,OKC vs. POR,W,19,21,7,4,0,2,1,9,10,0.9,1,1,1.0
2024-01-11,Cam Reddish,F-G,LAL,LAL vs. PHX,L,8,0,0,0,0,0,0,0,1,0.0,0,1,0.0
2024-01-11,Taurean Prince,F,LAL,LAL vs. PHX,L,28,11,6,2,0,0,0,4,10,0.4,3,8,0.375
2024-01-11,Skylar Mays,G,LAL,LAL vs. PHX,L,12,12,1,1,1,0,0,5,6,0.833,2,2,1.0
2024-01-11,Kevin Durant,F,PHX,PHX @ LAL,W,32,18,5,5,3,1,1,7,12,0.583,2,5,0.4
2024-01-11,Yuta Watanabe,G-F,PHX,PHX @ LAL,W,5,0,1,0,0,0,1,0,0,,0,0,
2024-01-11,Jalen Hood-Schifino,G,LAL,LAL vs. PHX,L,5,2,0,0,0,0,0,1,3,0.333,0,0,
2024-01-11,Jordan Goodwin,G,PHX,PHX @ LAL,W,5,0,0,1,1,0,1,0,1,0.0,0,0,
2024-01-11,Jarred Vanderbilt,F,LAL,LAL vs. PHX,L,29,6,9,2,2,0,1,2,5,0.4,1,3,0.333
2024-01-11,Max Christie,G,LAL,LAL vs. PHX,L,25,14,7,4,0,0,2,4,8,0.5,1,3,0.333
2024-01-11,Jaxson Hayes,C-F,LAL,LAL vs. PHX,L,13,6,2,1,0,2,2,3,3,1.0,0,0,
2024-01-11,Bol Bol,C-F,PHX,PHX @ LAL,W,17,6,6,2,2,2,0,2,3,0.667,0,0,
2024-01-11,Josh Okogie,G,PHX,PHX @ LAL,W,12,5,0,0,1,0,0,2,4,0.5,0,2,0.0
2024-01-11,Devin Booker,G,PHX,PHX @ LAL,W,34,31,5,5,3,0,3,11,22,0.5,2,6,0.333
2024-01-11,D'Angelo Russell,G,LAL,LAL vs. PHX,L,27,19,1,6,2,0,3,7,14,0.5,3,7,0.429
2024-01-11,Eric Gordon,G,PHX,PHX @ LAL,W,23,5,3,0,0,0,0,2,11,0.182,1,9,0.111
2024-01-11,Austin Reaves,G,LAL,LAL vs. PHX,L,30,13,1,6,1,0,3,4,7,0.571,2,3,0.667
2024-01-11,Dylan Windler,G-F,LAL,LAL vs. PHX,L,5,3,0,1,0,0,0,1,1,1.0,1,1,1.0
2024-01-11,Nassir Little,F-G,PHX,PHX @ LAL,W,4,3,0,0,0,0,1,1,1,1.0,0,0,
2024-01-11,Chimezie Metu,F-C,PHX,PHX @ LAL,W,9,4,2,1,0,0,0,0,0,,0,0,
2024-01-11,Keita Bates-Diop,F,PHX,PHX @ LAL,W,5,2,0,0,0,0,0,1,3,0.333,0,1,0.0
2024-01-11,Udoka Azubuike,C-F,PHX,PHX @ LAL,W,5,2,1,0,0,0,0,1,1,1.0,0,0,
2024-01-11,Grayson Allen,G,PHX,PHX @ LAL,W,30,5,5,3,0,0,0,2,8,0.25,1,6,0.167
2024-01-11,Jusuf Nurkic,C,PHX,PHX @ LAL,W,28,9,12,2,1,0,2,3,6,0.5,0,0,
2024-01-11,Bradley Beal,G,PHX,PHX @ LAL,W,32,37,6,4,1,0,3,14,21,0.667,8,10,0.8
2024-01-11,Anthony Davis,F-C,LAL,LAL vs. PHX,L,32,13,5,1,1,2,3,6,11,0.545,0,2,0.0
2024-01-11,LeBron James,F,LAL,LAL vs. PHX,L,24,10,5,9,1,0,4,3,11,0.273,0,4,0.0
2024-01-11,Jaden Hardy,G,DAL,DAL vs. NYK,W,23,8,6,4,0,0,0,2,8,0.25,0,2,0.0
2024-01-11,Miles McBride,G,NYK,NYK @ DAL,L,9,5,2,1,0,0,0,2,5,0.4,1,4,0.25
2024-01-11,Josh Green,G,DAL,DAL vs. NYK,W,35,18,2,3,1,0,0,8,12,0.667,2,4,0.5
2024-01-11,Cason Wallace,G,OKC,OKC vs. POR,W,17,4,6,2,0,0,0,1,5,0.2,0,3,0.0
2024-01-11,Duop Reath,C,POR,POR @ OKC,L,24,8,7,2,0,1,0,3,9,0.333,1,4,0.25
2024-01-11,Lindy Waters III,F,OKC,OKC vs. POR,W,12,6,2,2,0,1,1,2,5,0.4,2,4,0.5
2024-01-11,Keyontae Johnson,F,OKC,OKC vs. POR,W,18,4,3,2,0,0,2,2,5,0.4,0,1,0.0
2024-01-11,Tre Mann,G,OKC,OKC vs. POR,W,18,11,7,4,0,0,1,4,5,0.8,3,4,0.75
2024-01-11,Jaylin Williams,F,OKC,OKC vs. POR,W,18,6,4,1,1,0,2,2,6,0.333,2,4,0.5
2024-01-11,Ibou Badji,C,POR,POR @ OKC,L,19,0,3,2,0,3,0,0,0,,0,0,
2024-01-11,Ousmane Dieng,F,OKC,OKC vs. POR,W,23,9,6,3,1,0,1,4,11,0.364,1,5,0.2
2024-01-11,Matisse Thybulle,G-F,POR,POR @ OKC,L,19,4,0,1,1,0,0,1,5,0.2,0,4,0.0
2024-01-11,Kris Murray,F,POR,POR @ OKC,L,23,9,5,0,1,0,0,4,10,0.4,1,5,0.2
2024-01-11,Justin Minaya,F,POR,POR @ OKC,L,14,4,2,1,2,1,0,2,5,0.4,0,2,0.0
2024-01-11,Rayan Rupert,G-F,POR,POR @ OKC,L,12,3,3,2,0,0,0,1,5,0.2,1,2,0.5
2024-01-11,Toumani Camara,F,POR,POR @ OKC,L,32,6,5,1,2,2,2,2,9,0.222,1,6,0.167
2024-01-11,Kyrie Irving,G,DAL,DAL vs. NYK,W,40,44,4,10,2,0,5,15,26,0.577,6,10,0.6
2024-01-11,Markieff Morris,F,DAL,DAL vs. NYK,W,4,2,0,0,0,0,0,0,1,0.0,0,0,
2024-01-11,Julius Randle,F-C,NYK,NYK @ DAL,L,37,32,6,5,2,0,4,12,23,0.522,2,7,0.286
2024-01-11,Derrick Jones Jr.,F,DAL,DAL vs. NYK,W,35,9,4,1,0,1,1,4,10,0.4,1,5,0.2
2024-01-11,Jalen Brunson,G,NYK,NYK @ DAL,L,39,30,2,8,1,0,4,10,22,0.455,2,6,0.333
2024-01-11,Donte DiVincenzo,G,NYK,NYK @ DAL,L,30,19,4,3,2,0,2,7,13,0.538,5,10,0.5
2024-01-11,Grant Williams,F,DAL,DAL vs. NYK,W,27,11,6,3,0,1,1,3,7,0.429,2,6,0.333
2024-01-11,Isaiah Hartenstein,C-F,NYK,NYK @ DAL,L,32,8,15,3,1,0,0,2,3,0.667,0,0,
2024-01-11,Tim Hardaway Jr.,G-F,DAL,DAL vs. NYK,W,39,32,6,4,2,0,2,10,20,0.5,6,13,0.462
2024-01-11,Seth Curry,G,DAL,DAL vs. NYK,W,10,0,1,0,0,0,1,0,1,0.0,0,1,0.0
2024-01-11,Dwight Powell,F-C,DAL,DAL vs. NYK,W,28,4,9,2,1,0,0,2,3,0.667,0,0,
2024-01-11,OG Anunoby,F-G,NYK,NYK @ DAL,L,39,10,6,2,0,2,1,4,10,0.4,1,6,0.167
2024-01-11,Josh Hart,G,NYK,NYK @ DAL,L,23,4,4,2,0,0,1,1,4,0.25,0,3,0.0
2024-01-11,Quentin Grimes,G,NYK,NYK @ DAL,L,15,9,0,3,0,0,0,3,6,0.5,3,6,0.5
2024-01-11,Precious Achiuwa,F,NYK,NYK @ DAL,L,16,7,6,0,1,0,2,3,3,1.0,0,0,
2024-01-10,Aaron Wiggins,G,OKC,OKC @ MIA,W,8,2,0,0,0,0,0,1,4,0.25,0,0,
2024-01-10,Isaiah Joe,G,OKC,OKC @ MIA,W,22,11,2,0,0,0,1,4,7,0.571,3,6,0.5
2024-01-10,Tyler Herro,G,MIA,MIA vs. OKC,L,36,17,5,6,3,0,1,7,21,0.333,1,5,0.2
2024-01-10,Haywood Highsmith,F,MIA,MIA vs. OKC,L,35,19,5,2,1,0,0,7,14,0.5,5,7,0.714
2024-01-10,Shai Gilgeous-Alexander,G,OKC,OKC @ MIA,W,34,28,2,8,1,1,3,11,17,0.647,2,5,0.4
2024-01-10,Jaden McDaniels,F,MIN,MIN @ BOS,L,24,5,1,1,0,0,1,2,8,0.25,1,4,0.25
2024-01-10,Anthony Edwards,G,MIN,MIN @ BOS,L,46,29,6,3,0,0,5,11,25,0.44,3,6,0.5
2024-01-10,Nickeil Alexander-Walker,G,MIN,MIN @ BOS,L,40,15,4,3,1,1,1,5,8,0.625,3,5,0.6
2024-01-10,Derrick White,G,BOS,BOS vs. MIN,W,43,9,6,6,0,0,2,3,11,0.273,1,5,0.2
2024-01-10,Jayson Tatum,F-G,BOS,BOS vs. MIN,W,42,45,4,2,1,0,1,13,26,0.5,6,11,0.545
2024-01-10,Jaylen Brown,G-F,BOS,BOS vs. MIN,W,43,35,11,3,2,1,2,9,16,0.563,4,7,0.571
2024-01-10,Karl-Anthony Towns,C-F,MIN,MIN @ BOS,L,44,25,13,6,2,0,1,8,17,0.471,2,7,0.286
2024-01-10,Kyle Anderson,F-G,MIN,MIN @ BOS,L,39,17,8,5,1,1,0,7,12,0.583,0,0,
2024-01-10,Jrue Holiday,G,BOS,BOS vs. MIN,W,40,12,5,4,2,1,2,5,15,0.333,2,10,0.2
2024-01-10,Al Horford,C-F,BOS,BOS vs. MIN,W,38,9,8,5,0,0,1,3,8,0.375,3,6,0.5
2024-01-10,Jordan McLaughlin,G,MIN,MIN @ BOS,L,17,6,2,0,0,0,0,2,5,0.4,2,3,0.667
2024-01-10,Sam Hauser,F,BOS,BOS vs. MIN,W,18,6,4,0,0,1,0,2,6,0.333,2,5,0.4
2024-01-10,Payton Pritchard,G,BOS,BOS vs. MIN,W,16,3,1,1,0,0,0,1,4,0.25,1,3,0.333
2024-01-10,Naz Reid,C-F,MIN,MIN @ BOS,L,37,19,10,3,0,3,1,7,15,0.467,3,7,0.429
2024-01-10,Oshae Brissett,F-G,BOS,BOS vs. MIN,W,5,0,2,0,0,0,0,0,0,,0,0,
2024-01-10,Shake Milton,G-F,MIN,MIN @ BOS,L,9,2,2,0,0,1,0,1,2,0.5,0,0,
2024-01-10,Troy Brown Jr.,G-F,MIN,MIN @ BOS,L,8,2,1,1,0,0,0,1,3,0.333,0,2,0.0
2024-01-10,Nikola Jovic,F,MIA,MIA vs. OKC,L,33,15,5,4,1,1,1,5,8,0.625,3,5,0.6
2024-01-10,Jaylin Williams,F,OKC,OKC @ MIA,W,12,3,2,4,0,0,0,1,2,0.5,1,2,0.5
2024-01-10,Cason Wallace,G,OKC,OKC @ MIA,W,18,8,2,1,0,0,1,3,5,0.6,2,4,0.5
2024-01-10,Josh Giddey,G,OKC,OKC @ MIA,W,20,9,7,2,1,0,2,3,5,0.6,1,2,0.5
2024-01-10,Kevin Love,F-C,MIA,MIA vs. OKC,L,20,12,5,2,0,0,1,3,6,0.5,0,2,0.0
2024-01-10,Vasilije Micic,G,OKC,OKC @ MIA,W,15,4,1,5,1,0,0,2,2,1.0,0,0,
2024-01-10,Josh Richardson,G,MIA,MIA vs. OKC,L,21,8,1,2,1,0,2,3,7,0.429,2,5,0.4
2024-01-10,Bam Adebayo,C-F,MIA,MIA vs. OKC,L,37,25,11,6,0,2,1,9,16,0.563,0,0,
2024-01-10,Kenrich Williams,G-F,OKC,OKC @ MIA,W,17,7,6,2,0,0,2,3,4,0.75,1,2,0.5
2024-01-10,Duncan Robinson,F,MIA,MIA vs. OKC,L,25,3,1,1,2,0,1,1,8,0.125,1,7,0.143
2024-01-10,Luguentz Dort,G,OKC,OKC @ MIA,W,26,14,2,0,0,0,0,5,10,0.5,2,4,0.5
2024-01-10,Chet Holmgren,C-F,OKC,OKC @ MIA,W,33,23,9,2,0,3,2,10,15,0.667,1,5,0.2
2024-01-10,Jalen Williams,G-F,OKC,OKC @ MIA,W,35,19,9,12,1,0,1,8,15,0.533,1,3,0.333
2024-01-10,Jaime Jaquez Jr.,G,MIA,MIA vs. OKC,L,34,21,5,2,0,0,3,6,9,0.667,3,5,0.6
2024-01-10,Patrick Beverley,G,PHI,PHI @ ATL,L,13,9,3,2,0,0,1,3,4,0.75,1,2,0.5
2024-01-10,Patty Mills,G,ATL,ATL vs. PHI,W,6,0,0,0,0,0,0,0,0,,0,0,
2024-01-10,Marcus Morris Sr.,F,PHI,PHI @ ATL,L,26,17,4,1,0,0,1,4,9,0.444,3,8,0.375
2024-01-10,Bogdan Bogdanovic,G,ATL,ATL vs. PHI,W,28,15,2,4,2,0,1,7,16,0.438,1,8,0.125
2024-01-10,Bruno Fernando,F-C,ATL,ATL vs. PHI,W,17,8,5,0,1,3,1,3,4,0.75,0,0,
2024-01-10,De'Anthony Melton,G,PHI,PHI @ ATL,L,21,10,3,2,0,0,1,3,7,0.429,2,4,0.5
2024-01-10,Paul Reed,F,PHI,PHI @ ATL,L,19,9,9,2,1,2,0,4,8,0.5,0,1,0.0
2024-01-10,KJ Martin,F,PHI,PHI @ ATL,L,6,0,0,0,0,0,1,0,0,,0,0,
2024-01-10,Trent Forrest,G,ATL,ATL vs. PHI,W,19,4,5,3,0,0,0,2,3,0.667,0,1,0.0
2024-01-10,Jaden Springer,G,PHI,PHI @ ATL,L,13,2,1,0,1,0,0,1,2,0.5,0,0,
2024-01-10,Nicolas Batum,G-F,PHI,PHI @ ATL,L,37,6,4,2,0,3,1,2,4,0.5,1,2,0.5
2024-01-10,Luke Kornet,C-F,BOS,BOS vs. MIN,W,18,8,5,0,0,1,0,3,4,0.75,0,0,
2024-01-10,Isaiah Livers,F,DET,DET vs. SAS,L,17,6,4,1,1,0,0,2,3,0.667,2,3,0.667
2024-01-10,Ish Smith,G,CHA,CHA vs. SAC,L,16,2,1,0,0,0,0,1,3,0.333,0,0,
2024-01-10,Harrison Barnes,F,SAC,SAC @ CHA,W,22,6,2,1,0,0,1,2,4,0.5,2,4,0.5
2024-01-10,Domantas Sabonis,F-C,SAC,SAC @ CHA,W,28,24,10,7,0,1,2,9,13,0.692,1,2,0.5
2024-01-10,Miles Bridges,F,CHA,CHA vs. SAC,L,34,24,7,6,1,0,3,10,21,0.476,4,8,0.5
2024-01-10,Kevin Huerter,G-F,SAC,SAC @ CHA,W,1,0,0,0,0,0,0,0,0,,0,0,
2024-01-10,Nick Richards,C,CHA,CHA vs. SAC,L,26,8,9,3,0,1,1,3,5,0.6,0,0,
2024-01-10,Chris Duarte,G,SAC,SAC @ CHA,W,14,0,2,2,0,0,0,0,2,0.0,0,0,
2024-01-10,Davion Mitchell,G,SAC,SAC @ CHA,W,5,0,1,0,0,0,0,0,1,0.0,0,0,
2024-01-10,Keegan Murray,F,SAC,SAC @ CHA,W,32,25,6,3,0,1,0,11,18,0.611,3,7,0.429
2024-01-10,Bryce McGowens,G,CHA,CHA vs. SAC,L,10,4,2,1,0,0,1,1,2,0.5,1,2,0.5
2024-01-10,Keon Ellis,G,SAC,SAC @ CHA,W,9,3,1,1,0,1,0,1,3,0.333,1,3,0.333
2024-01-10,Brandon Miller,F,CHA,CHA vs. SAC,L,28,15,1,2,0,0,0,5,10,0.5,4,6,0.667
2024-01-10,Colby Jones,G,SAC,SAC @ CHA,W,14,0,1,0,0,0,0,0,2,0.0,0,2,0.0
2024-01-10,Leaky Black,F,CHA,CHA vs. SAC,L,6,0,0,0,0,0,0,0,0,,0,0,
2024-01-10,Alex Len,C,SAC,SAC @ CHA,W,16,8,10,1,1,1,1,4,6,0.667,0,0,
2024-01-10,Trey Lyles,F,SAC,SAC @ CHA,W,21,8,5,2,0,0,1,2,4,0.5,2,4,0.5
2024-01-10,Terry Rozier,G,CHA,CHA vs. SAC,L,32,22,4,2,1,1,0,6,14,0.429,3,6,0.5
2024-01-10,De'Aaron Fox,G,SAC,SAC @ CHA,W,28,19,1,3,1,1,1,8,14,0.571,3,7,0.429
2024-01-10,Malik Monk,G,SAC,SAC @ CHA,W,30,20,4,4,0,2,1,6,13,0.462,1,5,0.2
2024-01-10,Juan Toscano-Anderson,F,SAC,SAC @ CHA,W,17,2,3,0,0,1,0,1,4,0.25,0,1,0.0
2024-01-10,James Bouknight,G,CHA,CHA vs. SAC,L,20,8,0,1,0,0,0,3,8,0.375,2,6,0.333
2024-01-10,Nick Smith Jr.,G,CHA,CHA vs. SAC,L,25,11,3,1,0,0,2,4,15,0.267,2,8,0.25
